Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover,PredictedRatingGroup,ConfidenceScore,Probability_Distressed,Probability_Investment-High,Probability_Investment-Low,Probability_Speculative
A,Bristol-Myers Squibb Company,BMY,Egan-Jones Ratings Company,11/11/2015,Health Care,1.299114382,0.900336784,0.297492828,64.97705314,0.094504831,0.125422705,0.763949275,0.125422705,0.049294444,0.08752265,0.109701388,0.52160766,3.753399819,1.225431095,0.55064886,0.214732788,0.552401747,0.607078584,2.561487702,2.225431095,0.125422705,40.00174944,1.098980204,0.110628019,2.497763578,Investment-High,0.9766293168067932,5.6016171583905816e-05,0.9766293168067932,0.02138989232480526,0.0019247886957600713
A,Bristol-Myers Squibb Company,BMY,Moody's Investors Service,6/15/2012,Health Care,1.968894602,1.411696658,0.742416452,38.65797402,0.174590473,0.328610431,0.736490303,0.328610431,0.112496209,0.277133783,0.232451742,0.644343342,4.698960407,1.066307345,0.516044889,0.246526286,0.924173554,2.631176471,5.137058824,2.066307345,0.328610431,7.00848111,2.847058824,0.227829034,2.150595467,Investment-Low,0.6108573079109192,0.000879257800988853,0.3720186650753021,0.6108573079109192,0.016244783997535706
A,Bristol-Myers Squibb Company,BMY,Fitch Ratings,7/3/2012,Health Care,1.150018118,0.548013045,0.200024158,35.37937688,0.111230918,0.133023097,0.738380342,0.111230918,0.054600663,0.084872185,0.14387433,0.490876675,3.304144009,1.635028995,0.620497535,-0.068686007,0.92104884,3.828143713,1.694011976,2.635028995,0.133023097,25.26747444,4.156287425,0.393905,2.093551317,Investment-High,0.9911260008811951,5.6781009334372357e-05,0.9911260008811951,0.006730108521878719,0.0020871025044471025
B,Horizon Global Corporation,HZN,Standard & Poor's Ratings Services,7/10/2015,Capital Goods,1.643396373,0.67374893,0.183049265,39.98757624,0.014421991,0.012197877,0.248544769,0.034004622,0.025031667,0.034565956,4.15,1.735659569,12.54107649,164.79,0.993968273,-0.182336182,0.690821256,0.001029091,0.001302002,165.79,0.012197877,4607.286794,0.001489663,0.046758527,5.506366183,Speculative,0.9967057108879089,0.0012217944022268057,4.9357728130416945e-05,0.0020232044626027346,0.9967057108879089
B,Horizon Global Corporation,HZN,Standard & Poor's Ratings Services,9/6/2016,Capital Goods,1.443446222,0.645081512,0.253570888,43.61221503,-0.019038817,-0.025246457,0.246996303,0.009704251,-0.020150969,-0.039471149,-0.381953028,1.058414986,6.924061433,17.95457355,0.947242284,0.227577791,0.589381531,0.001111555,0.002675828,18.95457355,-0.025246457,11153.60709,0.001885968,0.054544054,4.386271871,Speculative,0.9982977509498596,0.0007270912756212056,2.574552308942657e-05,0.0009494188125245273,0.9982977509498596
BBB,Atmos Energy Corporation,ATO,Egan-Jones Ratings Company,8/26/2014,Public Utilities,0.851962884,0.473820897,0.046404217,25.36796821,0.058656533,0.058656533,0.320269764,0.123731915,0.033720417,0.037716679,0.093906421,0.574879135,0.734609731,1.784853504,0.640914684,0.645241652,-0.128738922,-0.976015819,0.902454767,2.784853504,0.058656533,9.296157102,7.581357703,0.149766966,10.77807088,Investment-Low,0.9729007482528687,0.00023361430794466287,0.02182307466864586,0.9729007482528687,0.005042610224336386
BBB,Atmos Energy Corporation,ATO,Egan-Jones Ratings Company,8/12/2013,Public Utilities,0.698288989,0.394783369,0.067654519,28.36330176,0.062577951,0.059362518,0.363344473,0.129142,0.03062742,0.033137147,0.0942463,0.489428305,0.644417066,2.077186989,0.675027873,0.618119793,-0.378234852,-2.561563187,0.931130085,3.077186989,0.059362518,9.443302463,6.772414479,0.157768001,10.24045677,Investment-Low,0.993839681148529,5.288404645398259e-05,0.004241688642650843,0.993839681148529,0.0018658036133274436
BBB,Atmos Energy Corporation,ATO,Moody's Investors Service,6/15/2012,Public Utilities,1.165232054,0.487629063,0.151474531,22.94480055,0.04775034,0.071894966,0.305278917,0.101641261,0.028505379,0.048723258,0.092045343,0.596967048,0.844542201,2.229051694,0.690311554,0.363719835,-0.068836601,-0.444795512,1.660325274,3.229051694,0.071894966,7.629753607,6.461613508,0.134060043,10.37205062,Investment-Low,0.9748010039329529,2.153731657017488e-05,0.020972702652215958,0.9748010039329529,0.004204746801406145
A,Atmos Energy Corporation,ATO,Egan-Jones Ratings Company,9/24/2015,Public Utilities,0.546391092,0.288394845,0.024811595,26.00914118,0.076065827,0.123309568,0.405591946,0.152432223,0.03465049,0.064343304,0.09862129,0.455532943,0.730496026,1.846173012,0.648651015,0.383131186,-0.165702154,-1.360391395,0.371815255,2.846173012,0.123309568,10.18683225,8.209859459,0.201953533,10.30425375,Investment-Low,0.7611415982246399,0.00013368952204473317,0.14346306025981903,0.7611415982246399,0.09526167064905167
BBB,Atmos Energy Corporation,ATO,Moody's Investors Service,1/8/2013,Public Utilities,0.648896434,0.253513841,0.050345859,24.89527795,0.063026922,0.084462247,0.384977619,0.129778161,0.028912273,0.046693734,0.091858702,0.458728934,0.627964148,2.177152587,0.685252762,0.338218179,-0.248656965,-1.618868552,0.986644481,3.177152587,0.084462247,7.30360903,6.510449251,0.17069068,9.825553248,Investment-Low,0.9861090779304504,4.348118818597868e-05,0.006480637472122908,0.9861090779304504,0.007366752251982689
BBB,"General Mills, Inc.",GIS,Standard & Poor's Ratings Services,9/11/2014,Consumer Non-Durables,0.810085738,0.497446299,0.159915184,30.66394559,0.101867155,0.121800599,0.355664001,0.165129316,0.078822416,0.123088556,0.279182224,0.773776555,4.54339278,2.54191406,0.71766678,0.404923444,0.73888233,2.986796055,1.89834553,3.54191406,0.121800599,11.44931128,4.042316258,0.141879216,7.161794824,Investment-Low,0.9916253685951233,1.761693238222506e-05,0.006852996069937944,0.9916253685951233,0.0015040781581774354
BBB,"General Mills, Inc.",GIS,Standard & Poor's Ratings Services,9/2/2011,Consumer Non-Durables,1.066353301,0.494425011,0.169326629,28.9101625,0.12085187,0.144137848,0.400095429,0.186455827,0.09629709,0.142840969,0.282507266,0.796819192,4.447293703,1.933705129,0.659134113,0.336208504,0.575058947,1.366111716,0.981173176,2.933705129,0.144137848,9.198690216,2.375602925,0.102606148,8.970656215,Investment-Low,0.9760236740112305,2.3748922103550285e-05,0.021290408447384834,0.9760236740112305,0.0026621490251272917
BBB,"General Mills, Inc.",GIS,Standard & Poor's Ratings Services,9/19/2016,Consumer Non-Durables,0.785131713,0.464294973,0.152292261,30.64015794,0.102480816,0.117212358,0.351957061,0.163459739,0.078176886,0.116268206,0.344286236,0.762844102,4.424377604,3.403938988,0.772930551,0.388997631,0.722678531,3.173317749,1.566037736,4.403938988,0.117212358,14.10980667,4.391050259,0.158774626,5.244857073,Investment-Low,0.9960200190544128,1.9394670744077303e-05,0.0027917770203202963,0.9960200190544128,0.0011688383528962731
BBB,"General Mills, Inc.",GIS,Standard & Poor's Ratings Services,9/22/2015,Consumer Non-Durables,0.774155948,0.359317805,0.068342161,29.23262792,0.069272786,0.075926104,0.337441791,0.117825562,0.05560336,0.07839807,0.244421318,0.802672494,4.660032247,3.395801229,0.772510187,0.438368445,0.719836401,3.033979778,0.572020554,4.395801229,0.075926104,15.71495198,4.214818498,0.144228969,6.93652019,Investment-Low,0.9972712397575378,8.807515769149177e-06,0.0015987716615200043,0.9972712397575378,0.0011211894452571869
BBB,"General Mills, Inc.",GIS,Standard & Poor's Ratings Services,9/25/2012,Consumer Non-Durables,0.960501665,0.472652998,0.122606162,29.4775752,0.09408749,0.1326998,0.362872871,0.153824912,0.074290888,0.12811819,0.244063099,0.789593682,4.560434747,2.285235997,0.695607865,0.321013345,0.718609492,2.663323561,0.727048295,3.285235997,0.1326998,10.0379893,3.706218176,0.144195847,9.237705631,Investment-Low,0.9857544898986816,2.5576679036021233e-05,0.010491505265235901,0.9857544898986816,0.0037284577265381813
BBB,"General Mills, Inc.",GIS,Standard & Poor's Ratings Services,8/21/2013,Consumer Non-Durables,0.812047829,0.417027144,0.14004798,30.11120113,0.104376593,0.142617629,0.361419144,0.160446942,0.081878365,0.145985107,0.278049219,0.784451408,4.583197958,2.395881418,0.705525642,0.292398122,0.790191388,3.564754857,1.143077397,3.395881418,0.142617629,11.03983894,4.511255011,0.164621556,7.975126476,Investment-Low,0.9681012630462646,1.4437649042520206e-05,0.03104419820010662,0.9681012630462646,0.0008401404484175146
B,Cincinnati Bell Inc,CBB,Egan-Jones Ratings Company,3/12/2013,Public Utilities,0.853967361,0.734946539,0.066404052,49.28081959,0.007598887,0.024357148,0.861116765,0.183255309,0.003899178,0.014263012,-0.016041249,0.513124913,0.928499433,-5.114007448,1.243071996,0.688022284,-0.726375176,-0.784263959,0.315736041,-4.114007448,0.024357148,14.7290531,1.079695431,0.144311012,1.509587021,Speculative,0.9912187457084656,0.0046738251112401485,0.00013077986659482121,0.0039766645058989525,0.9912187457084656
B,Cincinnati Bell Inc,CBB,Egan-Jones Ratings Company,6/13/2014,Public Utilities,0.987416437,0.887534408,0.018088871,42.28180444,-0.043519771,-0.045508791,0.82822818,0.13032063,-0.025957386,-0.030868861,0.080833456,0.596450434,1.392224191,-4.11408305,1.321121815,0.043706294,-1.498730964,-0.573579407,0.389023798,-3.11408305,-0.045508791,17.41248167,0.382710053,0.06269393,2.414988814,Speculative,0.9989435076713562,0.0007390236132778227,6.307158037088811e-05,0.00025445446954108775,0.9989435076713562
B,Cincinnati Bell Inc,CBB,Egan-Jones Ratings Company,9/10/2015,Public Utilities,0.773148148,0.840277778,0.028549383,48.41454016,0.302877205,0.385853742,0.830364788,0.10960781,0.243193069,0.377008032,-1.1861167,0.802942794,1.197129677,-5.877263581,1.205033003,0.35463826,-1.557258792,-0.823950382,0.30009542,-4.877263581,0.385853742,15.30290621,0.529103053,0.094964891,1.554945055,Speculative,0.9977651834487915,0.00033169734524562955,0.0015529338270425797,0.0003501878818497062,0.9977651834487915
B,Cincinnati Bell Inc,CBB,Egan-Jones Ratings Company,3/2/2015,Public Utilities,0.821376281,0.755490483,0.141288433,45.63213895,0.059145674,0.104052574,0.808402441,0.090596151,0.04154531,0.094332931,-0.116576715,0.702423476,1.487143688,-3.806013878,1.356377425,0.431578947,-0.040525114,-0.034052758,0.718465228,-2.806013878,0.104052574,13.5434136,0.84028777,0.137067752,1.806047198,Speculative,0.9979865550994873,0.000271530618192628,0.0010077476035803556,0.0007342052995227277,0.9979865550994873
B,Cincinnati Bell Inc,CBB,Standard & Poor's Ratings Services,9/13/2016,Public Utilities,0.987118935,1.358093602,0.041648776,54.97470062,0.086102209,0.137375611,0.854528588,0.078428065,0.066255678,0.124531764,-0.838948233,0.769500324,1.092399816,-13.66228431,1.078974692,0.375076734,-0.653579677,-2.695238095,3.278571429,-12.66228431,0.137375611,7.690843806,4.123809524,0.14606173,1.628895184,Speculative,0.9830180406570435,0.0003301238757558167,0.0019882444757968187,0.014663598500192165,0.9830180406570435
BB,Cincinnati Bell Inc,CBB,Moody's Investors Service,6/15/2012,Public Utilities,0.900673401,0.826318743,0.206790123,44.77639497,0.012718818,0.029814004,0.854349015,0.177448031,0.006851586,0.018487894,-0.026006711,0.538696725,1.044198501,-4.795721477,1.263454525,0.573394495,0.118661607,0.174796748,0.584857724,-3.795721477,0.029814004,12.43946861,1.473069106,0.198235777,1.596701649,Speculative,0.9992300271987915,0.0005106300814077258,4.4315573177300394e-05,0.00021507320343516767,0.9992300271987915
BB,Harsco Corporation,HSC,Moody's Investors Service,3/14/2013,Consumer Services,1.672654982,1.153354507,0.149394189,71.92878046,-0.083588475,-0.08311901,0.839861747,-0.057383115,-0.085555999,-0.108271745,-0.313622601,1.023538216,2.405589844,2.66569973,0.727200787,-0.139231857,-0.332584134,-0.820319476,1.675339815,3.66569973,-0.08311901,29.8109877,2.466502133,0.065291472,2.202393906,Speculative,0.9940740466117859,0.0031001700554043055,0.00021941836166661233,0.0026064380072057247,0.9940740466117859
BB,Harsco Corporation,HSC,Egan-Jones Ratings Company,11/23/2015,Consumer Services,1.312965425,0.721223892,0.157582248,53.99021352,0.003591219,0.020204957,0.74095057,0.05138205,0.002987457,0.022243107,0.022786022,0.831878308,3.05493808,6.627230548,0.868890813,0.795002154,-0.050392158,-0.076314281,1.37287185,7.627230548,0.020204957,5.378476721,1.514407857,0.070516838,3.281668603,Speculative,0.9841922521591187,0.010938947089016438,0.00038244228926487267,0.004486386198550463,0.9841922521591187
BBB,Harsco Corporation,HSC,Moody's Investors Service,6/15/2012,Consumer Services,1.482140392,1.002329125,0.154913661,68.35033185,-0.003484985,-0.002268722,0.876563096,0.026538268,-0.003447267,-0.002930835,-0.009784262,0.9891769,2.591433082,1.838266409,0.647672256,-6.652609102,-0.047945618,-0.177430143,2.051315398,2.838266409,-0.002268722,6.363780452,3.700653983,0.09046307,1.615668433,Investment-Low,0.9610856175422668,0.0004680556303355843,0.011637489311397076,0.9610856175422668,0.026808839291334152
BB,Harsco Corporation,HSC,Egan-Jones Ratings Company,12/18/2014,Consumer Services,1.205569701,0.738112667,0.111116416,57.44337375,-0.012001522,0.004028584,0.760403304,0.030725581,-0.010951493,0.004900365,-0.078952397,0.912508652,3.114597343,6.209281811,0.861289928,3.264960346,0.001297344,0.003622472,1.141672024,7.209281811,0.004028584,8.28159585,2.792220958,0.10932945,3.378318977,Speculative,0.9974403381347656,0.000585394911468029,0.0001411566772731021,0.001833136659115553,0.9974403381347656
BB,Harsco Corporation,HSC,Egan-Jones Ratings Company,3/19/2014,Consumer Services,1.382330014,1.000749874,0.154267934,44.50549798,-0.078694779,-0.074812534,0.838604601,-0.04653826,-0.093351566,-0.118091815,-0.404335671,1.18624854,4.071886255,3.331321775,0.769123595,-0.161110496,-0.307519057,-0.716884403,3.145848554,4.331321775,-0.074812534,27.26507844,2.331186923,0.064993509,2.576952759,Speculative,0.9889937043190002,0.003147654002532363,0.001145816408097744,0.006712853442877531,0.9889937043190002
BB,Harsco Corporation,HSC,Moody's Investors Service,10/18/2016,Consumer Services,1.349888072,0.76990985,0.167959641,59.49616978,-0.0590309,-0.054761398,0.716554244,0.043734836,-0.0541721,-0.068899597,-0.889575394,0.917690558,2.960139111,15.42128327,0.939103419,-0.083514741,0.566041869,1.125876041,1.156834676,16.42128327,-0.054761398,8.115990583,1.98903315,0.110103685,3.81035441,Speculative,0.9952359795570374,0.0015387356979772449,0.0001961847738130018,0.003029121086001396,0.9952359795570374
A,Johnson Controls International plc,JCI,Egan-Jones Ratings Company,2/28/2014,Consumer Services,1.258743423,0.743113587,0.174249458,59.58204189,0.05034282,0.049215742,0.616136001,0.075983845,0.044021025,0.090441587,0.10513927,0.874425099,6.348837209,1.388387603,0.58130749,0.238549618,0.551724138,0.997849462,1.425806452,2.388387603,0.075983845,13.7,1.808602151,0.078989387,4.546162403,Speculative,0.39053142070770264,0.000557950756046921,0.34390753507614136,0.2650030851364136,0.39053142070770264
BBB,Johnson Controls International plc,JCI,Moody's Investors Service,11/28/2016,Consumer Services,1.050082858,0.669612717,0.041981219,77.68142486,-0.023039762,0.042097999,0.194139194,0.042097999,-0.013722669,0.033773424,-0.035989717,0.595608113,4.785823171,1.622646986,0.618705832,1.4110971,0.340897098,0.967935271,4.333233443,2.622646986,0.042097999,17.23332966,2.839376686,0.050299942,4.488468362,Investment-Low,0.9848843812942505,0.00050986313726753,0.007438750471919775,0.9848843812942505,0.007167010568082333
AA,Johnson Controls International plc,JCI,Egan-Jones Ratings Company,8/24/2015,Consumer Services,1.210143043,0.890507152,0.364369311,65.42870127,0.055645324,0.072207635,0.588769945,0.089274894,0.044720396,0.104294479,0.136352388,0.803668533,8.328006728,2.048997773,0.672023375,0.13986014,0.546125461,0.703087886,3.916864608,3.048997773,0.089274894,14.47226754,1.287410926,0.054736417,5.187261146,Investment-High,0.9609065055847168,9.529440285405144e-05,0.9609065055847168,0.025729632005095482,0.013268591836094856
AA,Johnson Controls International plc,JCI,Egan-Jones Ratings Company,7/30/2014,Consumer Services,1.368769807,0.76116393,0.256986459,61.77466151,0.177756286,0.07688588,0.58868472,0.067408124,0.155644,0.083593188,0.395523994,0.875603353,8.148148148,1.541209382,0.606486578,0.030188679,0.653429603,1.193406593,1.96043956,2.541209382,0.067408124,20.42121928,1.826373626,0.080367505,4.882893226,Investment-High,0.9694271087646484,8.74927791301161e-05,0.9694271087646484,0.01914231851696968,0.011343044228851795
BBB,Johnson Controls International plc,JCI,Egan-Jones Ratings Company,4/29/2013,Consumer Services,1.399418792,0.847594446,0.272521795,60.03220225,0.045371527,0.003941171,0.682976065,0.06584639,0.03817226,0.073910229,0.094513416,0.841326324,6.229341317,1.475971165,0.596118075,8.487804878,0.420827389,0.637149028,1.974082073,2.475971165,0.06584639,12.80220324,1.514038877,0.067384408,3.676700111,Investment-Low,0.95445317029953,7.109986472642049e-05,0.017423225566744804,0.95445317029953,0.028052469715476036
B,"Live Nation Entertainment, Inc.",LYV,Standard & Poor's Ratings Services,10/26/2016,Consumer Services,1.086657394,0.851721141,0.620478681,24.85497073,0.000352127,0.005784127,1.0,0.023332321,0.000434933,0.011228363,0.002612752,1.235157517,11.11714409,5.00725567,0.833534636,0.579998345,0.698637634,2.065700519,7.554529802,6.00725567,0.005784127,10.6171676,2.956755288,0.071513431,0.0,Speculative,0.9985242486000061,0.0008788005216047168,4.234311927575618e-05,0.0005546771571971476,0.9985242486000061
B,"Live Nation Entertainment, Inc.",LYV,Standard & Poor's Ratings Services,5/19/2014,Consumer Services,0.957697522,0.770703226,0.576002497,24.74167664,-0.006695637,-0.000792925,1.0,0.021557303,-0.007632241,-0.00149854,-0.030781392,1.139882654,9.16602575,3.033074137,0.752050182,-6.010901304,0.675690825,1.454892869,6.700794583,4.033074137,-0.000792925,8.722716865,2.153193171,0.06443914,0.0,Speculative,0.9945011138916016,0.0008880567620508373,9.658836643211544e-05,0.004514251369982958,0.9945011138916016
B,"Live Nation Entertainment, Inc.",LYV,Standard & Poor's Ratings Services,4/7/2016,Consumer Services,1.089048385,0.835579662,0.620179554,22.79949394,-0.004486504,0.000876792,1.0,0.018130952,-0.005280495,0.001566694,-0.026280708,1.176973254,9.908258374,3.97694011,0.799073331,3.482134425,0.525349598,0.784735359,6.484064303,4.97694011,0.000876792,9.831337854,1.493739336,0.041431568,0.0,Speculative,0.989284336566925,0.007146382238715887,0.0003572981513570994,0.003211944131180644,0.989284336566925
B,"Live Nation Entertainment, Inc.",LYV,Standard & Poor's Ratings Services,3/27/2015,Consumer Services,1.127766276,0.896057303,0.687309558,22.28712208,-0.013223748,-0.014536264,1.0,0.001043256,-0.015163915,-0.025095661,-0.07001559,1.146718443,9.875735075,3.617250111,0.783420873,-0.04638349,0.469442372,0.635940283,6.95150632,4.617250111,-0.014536264,13.82055841,1.354671673,0.039232622,0.0,Speculative,0.9900636076927185,0.007493849843740463,0.00013523429515771568,0.002307275542989373,0.9900636076927185
BB,Arcos Dorados Holdings Inc.,ARCO,Moody's Investors Service,6/15/2012,Consumer Services,0.998849467,0.458453534,0.299174263,9.366571259,0.031659681,0.043854126,0.667507462,0.068555785,0.06174663,0.124719115,0.170640166,1.950323823,3.574785473,1.76206896,0.63760967,-0.278068365,-0.222590435,-0.271562177,0.822129017,2.763554326,0.043854126,13.65963245,1.220008293,0.071527913,6.605405376,Investment-Low,0.7685536742210388,0.011995378881692886,0.07231934368610382,0.7685536742210388,0.14713159203529358
BBB,Arcos Dorados Holdings Inc.,ARCO,Fitch Ratings,9/25/2013,Consumer Services,1.011067183,0.434410064,0.266474097,10.01758853,0.013356771,0.023949064,0.665159633,0.056658675,0.024708991,0.063502603,0.077565342,1.849922417,3.241400261,2.13805744,0.681093393,-0.4422842,-0.444432156,-0.465482625,0.847722008,3.139154573,0.023949064,5.15018842,1.047364865,0.053805435,4.341654343,Speculative,0.8998879790306091,0.001775933662429452,0.0011460970854386687,0.0971900075674057,0.8998879790306091
B,Arcos Dorados Holdings Inc.,ARCO,Moody's Investors Service,3/8/2016,Consumer Services,0.656073592,0.304440401,0.194779746,7.574185813,-0.016827178,-0.009353237,0.66014564,0.002148889,-0.040709631,-0.041734024,-0.179440604,2.419278529,3.663183966,0.0,0.0,-0.799075404,0.902900904,0.495177052,0.547601666,4.407817014,-0.009353237,4.094157834,0.548429014,0.036914051,5.527809894,Speculative,0.9969536066055298,9.112162661040202e-05,0.0005282433121465147,0.0024269791319966316,0.9969536066055298
BB,Arcos Dorados Holdings Inc.,ARCO,Fitch Ratings,6/15/2015,Consumer Services,0.824984411,0.409605103,0.256481683,8.297878838,-0.012070451,-0.020966211,0.659302971,0.019407214,-0.027181204,-0.070926316,-0.096451411,2.251879771,3.270740074,2.926574804,0.824745072,0.424290324,1.036827195,2.362265487,1.640471976,3.548459885,-0.020966211,2.112179487,2.278359882,0.052886213,5.645474886,Speculative,0.9995630383491516,0.00012408847396727651,1.1216679013159592e-05,0.0003016387054231018,0.9995630383491516
A,Corning Incorporated,GLW,Moody's Investors Service,6/15/2012,Basic Industries,4.137815928,3.29375298,2.222699094,50.05449937,0.355513308,0.123193916,0.451964512,0.214702155,0.100725366,0.037746107,0.133077142,0.283323758,0.739387124,0.321187968,0.243105429,0.419753086,1.0,2.041613316,3.729193342,1.321187968,0.123193916,6.573677857,2.041613316,0.40418251,4.425793245,Investment-High,0.9693933129310608,0.00018545222701504827,0.9693933129310608,0.002347589936107397,0.028073646128177643
BBB,Corning Incorporated,GLW,Moody's Investors Service,10/28/2015,Basic Industries,2.938521677,2.122245913,1.599147122,54.96432883,0.146965207,0.046756668,0.400943914,0.14509933,0.046905104,0.016554619,0.071268895,0.31915788,0.720351044,0.519427294,0.341857288,0.345070423,0.622997508,1.435602953,3.773584906,1.519427294,0.046756668,9.045327215,2.304347826,0.308308638,5.843683084,Investment-Low,0.974198043346405,0.00010811963147716597,0.008044062182307243,0.974198043346405,0.017649777233600616
A,Corning Incorporated,GLW,Moody's Investors Service,11/13/2013,Basic Industries,5.092210767,3.715922108,2.694158076,58.49149508,0.250799335,0.162936437,0.425118302,0.175342115,0.068860173,0.047658237,0.0926661,0.27456282,0.797775737,0.345714016,0.256900063,0.40188383,1.0,1.919421488,3.605371901,1.345714016,0.162936437,10.03993257,1.919421488,0.356439442,5.830090791,Speculative,0.739308774471283,0.0049949218519032,0.2229408621788025,0.03275538980960846,0.739308774471283
A,Corning Incorporated,GLW,Moody's Investors Service,10/26/2012,Basic Industries,4.956543967,3.806748466,2.550102249,59.31477783,0.215676485,0.062156765,0.423989016,0.164877683,0.058825532,0.018162588,0.080424462,0.272748936,0.754070588,0.36716932,0.268561702,0.781124498,1.0,2.145917001,4.112449799,1.36716932,0.062156765,7.074201898,2.145917001,0.400149775,5.924261874,Investment-High,0.7961516976356506,0.0019027718808501959,0.7961516976356506,0.06211079657077789,0.1398347020149231
A,Corning Incorporated,GLW,Moody's Investors Service,5/5/2015,Basic Industries,4.405335628,3.256884682,2.284423408,56.39372105,0.254451879,0.245393721,0.417086979,0.198764797,0.082227323,0.085943978,0.114555818,0.323154708,0.761005797,0.393160017,0.282207365,0.459731544,0.978551709,3.531034483,4.649808429,1.393160017,0.245393721,9.25386458,3.608429119,0.484714359,5.68004012,Investment-High,0.9806760549545288,0.004665295127779245,0.9806760549545288,0.004188964609056711,0.010469620116055012
BBB,Black Hills Corporation,BKH,Moody's Investors Service,6/15/2012,Public Utilities,0.86430876,0.224339373,0.024631378,44.97960207,0.039090134,-0.007307882,0.548031423,0.146392672,0.012049673,-0.002861482,0.04112174,0.308253553,0.456050832,2.412685143,0.706975605,-1.960202216,0.994926331,5.583207907,1.008704596,3.412685143,-0.007307882,8.078448622,5.611679711,0.175841935,5.489259938,Investment-Low,0.9819924831390381,0.0007867818931117654,0.0023988126777112484,0.9819924831390381,0.014821945689618587
BBB,Black Hills Corporation,BKH,Moody's Investors Service,8/11/2016,Public Utilities,0.884231303,0.532278778,0.02572301,61.09477016,0.046389832,0.059191061,1.0,0.141506471,0.011199544,0.015550031,0.045192764,0.24142238,0.351975357,3.035232643,0.752182814,0.112506176,-0.481553253,-2.972150533,0.341242633,4.035232643,0.059191061,15.31597237,6.172008012,0.20373064,3.252161562,Investment-Low,0.9825605750083923,0.0001646698801778257,0.0013823763001710176,0.9825605750083923,0.015892399474978447
BBB,Black Hills Corporation,BKH,Moody's Investors Service,1/30/2014,Public Utilities,0.912509184,0.491897335,0.020721787,50.80067672,0.090106062,0.095402915,1.0,0.200299094,0.02966625,0.034809127,0.087908374,0.329237005,0.426663974,1.963245212,0.662532147,0.506145251,-0.092782838,-0.682018885,0.193782125,2.963245212,0.095402915,9.625585307,7.350700813,0.254440954,3.773670409,Investment-Low,0.9835912585258484,5.254300413071178e-05,0.014183536171913147,0.9835912585258484,0.0021726402919739485
BBB,Black Hills Corporation,BKH,Moody's Investors Service,1/11/2016,Public Utilities,1.948091245,1.572036519,1.081762154,41.26336324,-0.02461358,-0.037959382,1.0,0.02283833,-0.006897432,-0.011697727,-0.021905807,0.280228701,0.400296831,2.175936835,0.685132277,0.447477889,-0.064197998,-0.606717011,11.39284137,3.175936835,-0.037959382,19.41702635,9.450715421,0.328071715,4.331996435,Investment-Low,0.9729287028312683,0.0012436240212991834,0.015240143984556198,0.9729287028312683,0.010587502270936966
BBB,Black Hills Corporation,BKH,Moody's Investors Service,8/12/2014,Public Utilities,0.697143015,0.518981822,0.032578871,49.76217915,0.09392352,0.141733103,1.0,0.189346786,0.030827136,0.054947378,0.096676672,0.3282153,0.434747343,2.136089946,0.681131595,0.337316153,-0.231984468,-1.690250935,3.334031626,3.136089946,0.141733103,9.125417636,7.286052169,0.232106747,4.686536866,Investment-Low,0.9712915420532227,6.509794911835343e-05,0.027730243280529976,0.9712915420532227,0.0009130819234997034
BBB,Otter Tail Corporation,OTTR,Egan-Jones Ratings Company,11/25/2015,Public Utilities,0.762020808,0.262009748,0.0,29.47600936,0.074022447,0.094177511,0.604940472,0.127635919,0.031700188,0.047390857,0.09540629,0.428251023,0.561893741,2.009644261,0.667734817,0.225449346,-0.45439835,-1.399682314,0.221641014,3.009644261,0.094177511,9.612885124,3.080297968,0.144233679,3.442150192,Investment-Low,0.9791887402534485,0.00040841649752110243,0.010606756433844566,0.9791887402534485,0.009796075522899628
BB,Otter Tail Corporation,OTTR,Egan-Jones Ratings Company,4/1/2014,Public Utilities,1.075992305,0.365233671,0.004937911,34.14679961,-0.005902746,0.046009629,0.697708418,0.091823359,-0.003303845,0.030151996,-0.009859208,0.559713262,0.765467654,1.984161322,0.664897473,0.051896548,0.504331034,3.267448957,0.041278296,2.984161322,0.046009629,9.945816871,6.478778296,0.26143916,2.380117578,Speculative,0.9880896210670471,0.0007402534247376025,0.004945336375385523,0.006224764045327902,0.9880896210670471
BB,Otter Tail Corporation,OTTR,Egan-Jones Ratings Company,12/4/2014,Public Utilities,1.52280874,0.299599899,0.0,27.47882422,0.063639958,0.076459284,0.645589306,0.117905017,0.028395912,0.038444746,0.0888059,0.446196265,0.63006945,2.127418527,0.680247466,0.204807645,-0.081553109,-0.333379436,0.00710907,3.127418527,0.076459284,10.62682953,4.087881386,0.184896817,2.647033538,Speculative,0.9667497873306274,0.00014584850578103215,0.009725265204906464,0.023379046469926834,0.9667497873306274
